id,device,time,hr,rr,feedback,moving,activity,latitude,longitude,stress,studyCondition
982,Rhythm 24 5963,2019-03-11 22:57:44 +0000,84,855.46875,FALSE,1,0,42.48097385,-76.47500514,4,0
983,Rhythm 24 5963,2019-03-11 22:57:45 +0000,84,855.46875,FALSE,1,0,42.48097385,-76.47500514,4,0
984,Rhythm 24 5963,2019-03-11 22:57:46 +0000,84,839.84375,FALSE,1,0,42.48097385,-76.47500514,4,0
985,Rhythm 24 5963,2019-03-11 22:57:49 +0000,83,943.359375,FALSE,1,0,42.48097385,-76.47500514,4,0
986,Rhythm 24 5963,2019-03-11 22:57:49 +0000,83,919.921875,FALSE,1,0,42.48097385,-76.47500514,4,0
987,Rhythm 24 5963,2019-03-11 22:57:52 +0000,83,807.6171875,FALSE,0,0,42.48097385,-76.47500514,4,0
988,Rhythm 24 5963,2019-03-11 22:57:53 +0000,83,591.796875,FALSE,0,0,42.48097385,-76.47500514,4,0
989,Rhythm 24 5963,2019-03-11 22:58:01 +0000,95,487.3046875,FALSE,0,0,42.48097385,-76.47500514,4,0
990,Rhythm 24 5963,2019-03-11 22:58:05 +0000,97,703.125,FALSE,0,0,42.48097385,-76.47500514,4,0
991,Rhythm 24 5963,2019-03-11 22:58:06 +0000,97,695.3125,FALSE,0,0,42.48097385,-76.47500514,4,0
992,Rhythm 24 5963,2019-03-11 22:58:07 +0000,97,743.1640625,FALSE,0,0,42.48097385,-76.47500514,4,0
993,Rhythm 24 5963,2019-03-11 22:58:08 +0000,97,751.953125,FALSE,0,0,42.48097385,-76.47500514,4,0
994,Rhythm 24 5963,2019-03-11 22:58:09 +0000,97,783.203125,FALSE,0,0,42.48097385,-76.47500514,4,0
995,Rhythm 24 5963,2019-03-11 22:58:09 +0000,97,703.125,FALSE,0,0,42.48097385,-76.47500514,4,0
996,Rhythm 24 5963,2019-03-11 22:58:11 +0000,94,407.2265625,FALSE,0,0,42.48097385,-76.47500514,4,0
997,Rhythm 24 5963,2019-03-11 22:58:12 +0000,94,759.765625,FALSE,0,0,42.48097385,-76.47500514,4,0
998,Rhythm 24 5963,2019-03-11 22:58:12 +0000,94,679.6875,FALSE,0,0,42.48097385,-76.47500514,4,0
999,Rhythm 24 5963,2019-03-11 22:58:13 +0000,94,743.1640625,FALSE,0,0,42.48097385,-76.47500514,4,0
1000,Rhythm 24 5963,2019-03-11 22:58:14 +0000,94,599.609375,FALSE,0,0,42.48097385,-76.47500514,4,0
1001,Rhythm 24 5963,2019-03-11 22:58:17 +0000,85,679.6875,FALSE,1,0,42.48097385,-76.47500514,4,0
1002,Rhythm 24 5963,2019-03-11 22:58:18 +0000,85,695.3125,FALSE,1,0,42.48097385,-76.47500514,4,0
1003,Rhythm 24 5963,2019-03-11 22:58:19 +0000,85,567.3828125,FALSE,0,0,42.48097385,-76.47500514,4,0
1004,Rhythm 24 5963,2019-03-11 22:58:20 +0000,85,743.1640625,FALSE,1,0,42.48097385,-76.47500514,4,0
1005,Rhythm 24 5963,2019-03-11 22:58:25 +0000,89,607.421875,TRUE,1,1,42.48097385,-76.47500514,4,1
1006,Rhythm 24 5963,2019-03-11 22:58:26 +0000,89,599.609375,TRUE,0,0,42.48097385,-76.47500514,4,1
1007,Rhythm 24 5963,2019-03-11 22:58:26 +0000,89,543.9453125,TRUE,0,0,42.48097385,-76.47500514,4,1
1008,Rhythm 24 5963,2019-03-11 22:58:27 +0000,89,687.5,TRUE,0,0,42.48097385,-76.47500514,4,1
1009,Rhythm 24 5963,2019-03-11 22:58:33 +0000,91,671.875,TRUE,0,0,42.48097385,-76.47500514,4,1
1010,Rhythm 24 5963,2019-03-11 22:58:33 +0000,91,607.421875,TRUE,0,0,42.48097385,-76.47500514,4,1
1011,Rhythm 24 5963,2019-03-11 22:58:34 +0000,91,543.9453125,TRUE,0,0,42.48097385,-76.47500514,4,1
1012,Rhythm 24 5963,2019-03-11 22:58:40 +0000,93,495.1171875,TRUE,0,0,42.48097385,-76.47500514,4,1
1013,Rhythm 24 5963,2019-03-11 22:58:43 +0000,93,815.4296875,TRUE,0,0,42.48097385,-76.47500514,4,1
1014,Rhythm 24 5963,2019-03-11 22:58:50 +0000,82,727.5390625,TRUE,0,0,42.48097385,-76.47500514,4,1
1015,Rhythm 24 5963,2019-03-11 22:58:51 +0000,82,855.46875,TRUE,0,0,42.48097385,-76.47500514,4,1
1016,Rhythm 24 5963,2019-03-11 22:58:52 +0000,82,631.8359375,TRUE,0,0,42.48097385,-76.47500514,4,1
1017,Rhythm 24 5963,2019-03-11 22:58:53 +0000,82,527.34375,TRUE,0,0,42.48097385,-76.47500514,4,1
1018,Rhythm 24 5963,2019-03-11 22:58:58 +0000,79,831.0546875,TRUE,0,0,42.48097385,-76.47500514,4,1
1019,Rhythm 24 5963,2019-03-11 22:58:58 +0000,79,703.125,TRUE,0,0,42.48097385,-76.47500514,4,1
1020,Rhythm 24 5963,2019-03-11 22:58:59 +0000,79,839.84375,TRUE,0,0,42.48097385,-76.47500514,4,1
1021,Rhythm 24 5963,2019-03-11 22:59:00 +0000,79,703.125,TRUE,0,0,42.48097385,-76.47500514,4,1
1022,Rhythm 24 5963,2019-03-11 22:59:02 +0000,79,719.7265625,TRUE,0,0,42.48097385,-76.47500514,4,1
1023,Rhythm 24 5963,2019-03-11 22:59:08 +0000,79,855.46875,TRUE,0,0,42.48097385,-76.47500514,4,1
1024,Rhythm 24 5963,2019-03-11 22:59:09 +0000,79,839.84375,TRUE,0,0,42.48097385,-76.47500514,4,1
1025,Rhythm 24 5963,2019-03-11 22:59:10 +0000,80,799.8046875,TRUE,0,0,42.48097385,-76.47500514,4,1
1026,Rhythm 24 5963,2019-03-11 22:59:11 +0000,80,831.0546875,TRUE,0,0,42.48097385,-76.47500514,4,1
1027,Rhythm 24 5963,2019-03-11 22:59:12 +0000,80,871.09375,TRUE,0,0,42.48097385,-76.47500514,4,1
1028,Rhythm 24 5963,2019-03-11 22:59:13 +0000,80,887.6953125,TRUE,0,0,42.48097385,-76.47500514,4,1
1029,Rhythm 24 5963,2019-03-11 22:59:13 +0000,80,863.28125,TRUE,0,0,42.48097385,-76.47500514,4,1
1030,Rhythm 24 5963,2019-03-11 22:59:14 +0000,80,871.09375,TRUE,0,0,42.48097385,-76.47500514,4,1
1031,Rhythm 24 5963,2019-03-11 22:59:15 +0000,80,895.5078125,TRUE,0,0,42.48097385,-76.47500514,4,1
1032,Rhythm 24 5963,2019-03-11 22:59:16 +0000,80,903.3203125,TRUE,0,0,42.48097385,-76.47500514,4,1
1033,Rhythm 24 5963,2019-03-11 22:59:17 +0000,80,863.28125,TRUE,0,0,42.48097385,-76.47500514,4,1
1034,Rhythm 24 5963,2019-03-11 22:59:18 +0000,80,823.2421875,TRUE,0,0,42.48097385,-76.47500514,4,1
1035,Rhythm 24 5963,2019-03-11 22:59:19 +0000,80,847.65625,TRUE,0,0,42.48097385,-76.47500514,4,1
1036,Rhythm 24 5963,2019-03-11 22:59:20 +0000,77,903.3203125,TRUE,0,0,42.48097385,-76.47500514,4,1
1037,Rhythm 24 5963,2019-03-11 22:59:21 +0000,77,911.1328125,TRUE,0,0,42.48097385,-76.47500514,4,1
1038,Rhythm 24 5963,2019-03-11 22:59:21 +0000,77,911.1328125,TRUE,0,0,42.48097385,-76.47500514,4,1
1039,Rhythm 24 5963,2019-03-11 22:59:22 +0000,77,919.921875,TRUE,0,0,42.48097385,-76.47500514,4,1
1040,Rhythm 24 5963,2019-03-11 22:59:23 +0000,77,911.1328125,TRUE,0,0,42.48097385,-76.47500514,4,1
1041,Rhythm 24 5963,2019-03-11 22:59:24 +0000,72,927.734375,TRUE,0,0,42.48097385,-76.47500514,4,1
1042,Rhythm 24 5963,2019-03-11 22:59:25 +0000,72,927.734375,TRUE,0,0,42.48097385,-76.47500514,4,1
1043,Rhythm 24 5963,2019-03-11 22:59:26 +0000,72,895.5078125,TRUE,0,0,42.48097385,-76.47500514,4,1
1044,Rhythm 24 5963,2019-03-11 22:59:27 +0000,72,903.3203125,FALSE,0,0,42.48097385,-76.47500514,4,0
1045,Rhythm 24 5963,2019-03-11 22:59:28 +0000,72,903.3203125,FALSE,0,0,42.48097385,-76.47500514,4,0
1046,Rhythm 24 5963,2019-03-11 22:59:29 +0000,70,903.3203125,FALSE,0,0,42.48097385,-76.47500514,4,0
1047,Rhythm 24 5963,2019-03-11 22:59:30 +0000,70,879.8828125,FALSE,0,0,42.48097385,-76.47500514,4,0
1048,Rhythm 24 5963,2019-03-11 22:59:31 +0000,70,903.3203125,FALSE,0,0,42.48097385,-76.47500514,4,0
1049,Rhythm 24 5963,2019-03-11 22:59:31 +0000,70,927.734375,FALSE,0,0,42.48097385,-76.47500514,4,0
1050,Rhythm 24 5963,2019-03-11 22:59:32 +0000,70,879.8828125,FALSE,0,0,42.48097385,-76.47500514,4,0
1051,Rhythm 24 5963,2019-03-11 22:59:33 +0000,70,871.09375,FALSE,0,0,42.48097385,-76.47500514,4,0
1052,Rhythm 24 5963,2019-03-11 22:59:34 +0000,68,887.6953125,FALSE,0,0,42.48097385,-76.47500514,4,0
1053,Rhythm 24 5963,2019-03-11 22:59:35 +0000,68,895.5078125,FALSE,0,0,42.48097385,-76.47500514,0,0
1054,Rhythm 24 5963,2019-03-11 22:59:36 +0000,68,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1055,Rhythm 24 5963,2019-03-11 22:59:37 +0000,68,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1056,Rhythm 24 5963,2019-03-11 22:59:37 +0000,68,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1057,Rhythm 24 5963,2019-03-11 22:59:38 +0000,68,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1058,Rhythm 24 5963,2019-03-11 22:59:39 +0000,68,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1059,Rhythm 24 5963,2019-03-11 22:59:40 +0000,68,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1060,Rhythm 24 5963,2019-03-11 22:59:44 +0000,69,751.953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1061,Rhythm 24 5963,2019-03-11 22:59:45 +0000,69,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1062,Rhythm 24 5963,2019-03-11 22:59:45 +0000,69,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1063,Rhythm 24 5963,2019-03-11 22:59:46 +0000,69,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1064,Rhythm 24 5963,2019-03-11 22:59:47 +0000,69,831.0546875,FALSE,0,0,42.48097385,-76.47500514,0,0
1065,Rhythm 24 5963,2019-03-11 22:59:48 +0000,69,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1066,Rhythm 24 5963,2019-03-11 22:59:49 +0000,70,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1067,Rhythm 24 5963,2019-03-11 22:59:50 +0000,70,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1068,Rhythm 24 5963,2019-03-11 22:59:50 +0000,70,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1069,Rhythm 24 5963,2019-03-11 22:59:51 +0000,70,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1070,Rhythm 24 5963,2019-03-11 22:59:52 +0000,70,911.1328125,FALSE,0,0,42.48097385,-76.47500514,0,0
1071,Rhythm 24 5963,2019-03-11 22:59:53 +0000,70,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1072,Rhythm 24 5963,2019-03-11 22:59:54 +0000,74,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1073,Rhythm 24 5963,2019-03-11 22:59:55 +0000,74,895.5078125,FALSE,0,0,42.48097385,-76.47500514,0,0
1074,Rhythm 24 5963,2019-03-11 22:59:56 +0000,74,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1075,Rhythm 24 5963,2019-03-11 22:59:57 +0000,74,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1076,Rhythm 24 5963,2019-03-11 22:59:58 +0000,74,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1077,Rhythm 24 5963,2019-03-11 22:59:59 +0000,71,911.1328125,FALSE,0,0,42.48097385,-76.47500514,0,0
1078,Rhythm 24 5963,2019-03-11 22:59:59 +0000,71,887.6953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1079,Rhythm 24 5963,2019-03-11 23:00:00 +0000,71,895.5078125,FALSE,0,0,42.48097385,-76.47500514,0,0
1080,Rhythm 24 5963,2019-03-11 23:00:01 +0000,71,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1081,Rhythm 24 5963,2019-03-11 23:00:02 +0000,71,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1082,Rhythm 24 5963,2019-03-11 23:00:03 +0000,71,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1083,Rhythm 24 5963,2019-03-11 23:00:04 +0000,71,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1084,Rhythm 24 5963,2019-03-11 23:00:05 +0000,71,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1085,Rhythm 24 5963,2019-03-11 23:00:08 +0000,71,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1086,Rhythm 24 5963,2019-03-11 23:00:09 +0000,71,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1087,Rhythm 24 5963,2019-03-11 23:00:10 +0000,70,919.921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1088,Rhythm 24 5963,2019-03-11 23:00:11 +0000,70,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1089,Rhythm 24 5963,2019-03-11 23:00:12 +0000,70,895.5078125,FALSE,0,0,42.48097385,-76.47500514,0,0
1090,Rhythm 24 5963,2019-03-11 23:00:13 +0000,70,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1091,Rhythm 24 5963,2019-03-11 23:00:13 +0000,70,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1092,Rhythm 24 5963,2019-03-11 23:00:14 +0000,70,831.0546875,FALSE,0,0,42.48097385,-76.47500514,0,0
1093,Rhythm 24 5963,2019-03-11 23:00:15 +0000,70,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1094,Rhythm 24 5963,2019-03-11 23:00:16 +0000,70,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1095,Rhythm 24 5963,2019-03-11 23:00:17 +0000,70,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1096,Rhythm 24 5963,2019-03-11 23:00:18 +0000,70,799.8046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1097,Rhythm 24 5963,2019-03-11 23:00:18 +0000,70,631.8359375,FALSE,0,0,42.48097385,-76.47500514,0,0
1098,Rhythm 24 5963,2019-03-11 23:00:19 +0000,70,983.3984375,FALSE,0,0,42.48097385,-76.47500514,0,0
1099,Rhythm 24 5963,2019-03-11 23:00:20 +0000,69,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1100,Rhythm 24 5963,2019-03-11 23:00:21 +0000,69,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1101,Rhythm 24 5963,2019-03-11 23:00:22 +0000,69,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1102,Rhythm 24 5963,2019-03-11 23:00:23 +0000,69,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1103,Rhythm 24 5963,2019-03-11 23:00:24 +0000,69,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1104,Rhythm 24 5963,2019-03-11 23:00:24 +0000,69,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1105,Rhythm 24 5963,2019-03-11 23:00:25 +0000,71,911.1328125,FALSE,0,0,42.48097385,-76.47500514,0,0
1106,Rhythm 24 5963,2019-03-11 23:00:26 +0000,71,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1107,Rhythm 24 5963,2019-03-11 23:00:32 +0000,71,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1108,Rhythm 24 5963,2019-03-11 23:00:33 +0000,71,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1109,Rhythm 24 5963,2019-03-11 23:00:34 +0000,71,887.6953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1110,Rhythm 24 5963,2019-03-11 23:00:34 +0000,71,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1111,Rhythm 24 5963,2019-03-11 23:00:35 +0000,71,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1112,Rhythm 24 5963,2019-03-11 23:00:36 +0000,71,887.6953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1113,Rhythm 24 5963,2019-03-11 23:00:37 +0000,71,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1114,Rhythm 24 5963,2019-03-11 23:00:38 +0000,71,895.5078125,FALSE,0,0,42.48097385,-76.47500514,0,0
1115,Rhythm 24 5963,2019-03-11 23:00:40 +0000,72,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1116,Rhythm 24 5963,2019-03-11 23:00:41 +0000,72,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1117,Rhythm 24 5963,2019-03-11 23:00:42 +0000,72,887.6953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1118,Rhythm 24 5963,2019-03-11 23:00:43 +0000,72,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1119,Rhythm 24 5963,2019-03-11 23:00:44 +0000,72,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1120,Rhythm 24 5963,2019-03-11 23:00:45 +0000,71,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1121,Rhythm 24 5963,2019-03-11 23:00:45 +0000,71,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1122,Rhythm 24 5963,2019-03-11 23:00:48 +0000,71,687.5,FALSE,0,0,42.48097385,-76.47500514,0,0
1123,Rhythm 24 5963,2019-03-11 23:00:49 +0000,71,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1124,Rhythm 24 5963,2019-03-11 23:00:50 +0000,71,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1125,Rhythm 24 5963,2019-03-11 23:00:50 +0000,71,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1126,Rhythm 24 5963,2019-03-11 23:00:53 +0000,71,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1127,Rhythm 24 5963,2019-03-11 23:00:54 +0000,71,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1128,Rhythm 24 5963,2019-03-11 23:00:55 +0000,71,1047.851563,FALSE,0,0,42.48097385,-76.47500514,0,0
1129,Rhythm 24 5963,2019-03-11 23:01:01 +0000,71,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1130,Rhythm 24 5963,2019-03-11 23:01:01 +0000,71,711.9140625,FALSE,0,0,42.48097385,-76.47500514,0,0
1131,Rhythm 24 5963,2019-03-11 23:01:02 +0000,71,607.421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1132,Rhythm 24 5963,2019-03-11 23:01:03 +0000,71,519.53125,FALSE,0,0,42.48097385,-76.47500514,0,0
1133,Rhythm 24 5963,2019-03-11 23:01:03 +0000,71,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1134,Rhythm 24 5963,2019-03-11 23:01:04 +0000,71,607.421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1135,Rhythm 24 5963,2019-03-11 23:01:06 +0000,72,623.046875,FALSE,0,0,42.48097385,-76.47500514,0,0
1136,Rhythm 24 5963,2019-03-11 23:01:06 +0000,72,631.8359375,FALSE,0,0,42.48097385,-76.47500514,0,0
1137,Rhythm 24 5963,2019-03-11 23:01:07 +0000,72,647.4609375,FALSE,0,0,42.48097385,-76.47500514,0,0
1138,Rhythm 24 5963,2019-03-11 23:01:08 +0000,72,647.4609375,FALSE,0,0,42.48097385,-76.47500514,0,0
1139,Rhythm 24 5963,2019-03-11 23:01:08 +0000,72,703.125,FALSE,0,0,42.48097385,-76.47500514,0,0
1140,Rhythm 24 5963,2019-03-11 23:01:09 +0000,72,727.5390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1141,Rhythm 24 5963,2019-03-11 23:01:10 +0000,78,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1142,Rhythm 24 5963,2019-03-11 23:01:11 +0000,78,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1143,Rhythm 24 5963,2019-03-11 23:01:11 +0000,78,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1144,Rhythm 24 5963,2019-03-11 23:01:12 +0000,78,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1145,Rhythm 24 5963,2019-03-11 23:01:13 +0000,78,815.4296875,FALSE,0,0,42.48097385,-76.47500514,0,0
1146,Rhythm 24 5963,2019-03-11 23:01:14 +0000,87,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1147,Rhythm 24 5963,2019-03-11 23:01:15 +0000,87,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1148,Rhythm 24 5963,2019-03-11 23:01:15 +0000,87,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1149,Rhythm 24 5963,2019-03-11 23:01:16 +0000,87,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1150,Rhythm 24 5963,2019-03-11 23:01:17 +0000,87,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1151,Rhythm 24 5963,2019-03-11 23:01:18 +0000,87,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1152,Rhythm 24 5963,2019-03-11 23:01:19 +0000,81,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1153,Rhythm 24 5963,2019-03-11 23:01:19 +0000,81,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1154,Rhythm 24 5963,2019-03-11 23:01:20 +0000,81,687.5,FALSE,0,0,42.48097385,-76.47500514,0,0
1155,Rhythm 24 5963,2019-03-11 23:01:21 +0000,81,655.2734375,FALSE,0,0,42.48097385,-76.47500514,0,0
1156,Rhythm 24 5963,2019-03-11 23:01:21 +0000,81,655.2734375,FALSE,0,0,42.48097385,-76.47500514,0,0
1157,Rhythm 24 5963,2019-03-11 23:01:22 +0000,81,655.2734375,FALSE,0,0,42.48097385,-76.47500514,0,0
1158,Rhythm 24 5963,2019-03-11 23:01:23 +0000,81,631.8359375,FALSE,0,0,42.48097385,-76.47500514,0,0
1159,Rhythm 24 5963,2019-03-11 23:01:23 +0000,81,695.3125,FALSE,0,0,42.48097385,-76.47500514,0,0
1160,Rhythm 24 5963,2019-03-11 23:01:24 +0000,80,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1161,Rhythm 24 5963,2019-03-11 23:01:25 +0000,80,767.578125,FALSE,0,0,42.48097385,-76.47500514,0,0
1162,Rhythm 24 5963,2019-03-11 23:01:25 +0000,80,759.765625,FALSE,0,0,42.48097385,-76.47500514,0,0
1163,Rhythm 24 5963,2019-03-11 23:01:26 +0000,80,831.0546875,FALSE,0,0,42.48097385,-76.47500514,0,0
1164,Rhythm 24 5963,2019-03-11 23:01:27 +0000,80,895.5078125,FALSE,0,0,42.48097385,-76.47500514,0,0
1165,Rhythm 24 5963,2019-03-11 23:01:28 +0000,80,903.3203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1166,Rhythm 24 5963,2019-03-11 23:01:29 +0000,85,887.6953125,FALSE,0,0,42.48097385,-76.47500514,0,0
1167,Rhythm 24 5963,2019-03-11 23:01:30 +0000,85,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1168,Rhythm 24 5963,2019-03-11 23:01:31 +0000,85,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1169,Rhythm 24 5963,2019-03-11 23:01:32 +0000,85,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1170,Rhythm 24 5963,2019-03-11 23:01:32 +0000,85,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1171,Rhythm 24 5963,2019-03-11 23:01:33 +0000,85,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1172,Rhythm 24 5963,2019-03-11 23:01:34 +0000,83,879.8828125,FALSE,0,0,42.48097385,-76.47500514,0,0
1173,Rhythm 24 5963,2019-03-11 23:01:35 +0000,83,911.1328125,FALSE,0,0,42.48097385,-76.47500514,0,0
1174,Rhythm 24 5963,2019-03-11 23:01:36 +0000,83,919.921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1175,Rhythm 24 5963,2019-03-11 23:01:37 +0000,83,871.09375,FALSE,0,0,42.48097385,-76.47500514,0,0
1176,Rhythm 24 5963,2019-03-11 23:01:38 +0000,83,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1177,Rhythm 24 5963,2019-03-11 23:01:39 +0000,74,839.84375,FALSE,0,0,42.48097385,-76.47500514,0,0
1178,Rhythm 24 5963,2019-03-11 23:01:39 +0000,74,791.9921875,FALSE,0,0,42.48097385,-76.47500514,0,0
1179,Rhythm 24 5963,2019-03-11 23:01:40 +0000,74,679.6875,FALSE,0,0,42.48097385,-76.47500514,0,0
1180,Rhythm 24 5963,2019-03-11 23:01:41 +0000,74,663.0859375,FALSE,0,0,42.48097385,-76.47500514,0,0
1181,Rhythm 24 5963,2019-03-11 23:01:41 +0000,74,703.125,FALSE,0,0,42.48097385,-76.47500514,0,0
1182,Rhythm 24 5963,2019-03-11 23:01:44 +0000,73,807.6171875,FALSE,0,0,42.48097385,-76.47500514,0,0
1183,Rhythm 24 5963,2019-03-11 23:01:44 +0000,73,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1184,Rhythm 24 5963,2019-03-11 23:01:45 +0000,73,719.7265625,FALSE,0,0,42.48097385,-76.47500514,0,0
1185,Rhythm 24 5963,2019-03-11 23:01:46 +0000,73,783.203125,FALSE,0,0,42.48097385,-76.47500514,0,0
1186,Rhythm 24 5963,2019-03-11 23:01:50 +0000,76,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
1187,Rhythm 24 5963,2019-03-11 23:01:52 +0000,76,1015.625,FALSE,0,0,42.48097385,-76.47500514,0,0
1188,Rhythm 24 5963,2019-03-11 23:01:53 +0000,76,735.3515625,FALSE,0,0,42.48097385,-76.47500514,0,0
1189,Rhythm 24 5963,2019-03-11 23:01:54 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1190,Rhythm 24 5963,2019-03-11 23:01:54 +0000,76,743.1640625,FALSE,0,0,42.48097385,-76.47500514,0,0
1191,Rhythm 24 5963,2019-03-11 23:01:55 +0000,77,775.390625,FALSE,0,0,42.48097385,-76.47500514,0,0
1192,Rhythm 24 5963,2019-03-11 23:01:56 +0000,77,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1193,Rhythm 24 5963,2019-03-11 23:01:57 +0000,77,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1194,Rhythm 24 5963,2019-03-11 23:01:58 +0000,77,863.28125,FALSE,0,0,42.48097385,-76.47500514,0,0
1195,Rhythm 24 5963,2019-03-11 23:01:59 +0000,77,823.2421875,FALSE,0,0,42.48097385,-76.47500514,0,0
1196,Rhythm 24 5963,2019-03-11 23:01:59 +0000,77,847.65625,FALSE,0,0,42.48097385,-76.47500514,0,0
1197,Rhythm 24 5963,2019-03-11 23:02:00 +0000,78,855.46875,FALSE,0,0,42.48097385,-76.47500514,0,0
